number,block_timestamp,miner,gas_used,gas_limit,block_size
477,2015-07-30 15:46:11.000000 UTC,0x0617194e49baad419b57fb8ebba265e417362835,0,5000,1083
478,2015-07-30 15:46:15.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
479,2015-07-30 15:46:19.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
480,2015-07-30 15:46:20.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
481,2015-07-30 15:46:21.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
482,2015-07-30 15:46:22.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
483,2015-07-30 15:46:23.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1082
484,2015-07-30 15:46:24.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1622
485,2015-07-30 15:46:26.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1087
486,2015-07-30 15:46:29.000000 UTC,0x0193d941b50d91be6567c7ee1c0fe7af498b4137,0,5000,539
487,2015-07-30 15:46:31.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1087
488,2015-07-30 15:46:33.000000 UTC,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c,0,5000,546
489,2015-07-30 15:46:35.000000 UTC,0x90d331f19e4ef54c4dc2710087ebd8536084a85a,0,5000,523
490,2015-07-30 15:46:36.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1081
491,2015-07-30 15:46:37.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
492,2015-07-30 15:46:38.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
493,2015-07-30 15:46:40.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1087
494,2015-07-30 15:46:41.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
495,2015-07-30 15:46:43.000000 UTC,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c,0,5000,546
496,2015-07-30 15:46:45.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
497,2015-07-30 15:46:47.000000 UTC,0x9ab9f7a4b85412bfbe2f4f63b1c98808851c4f32,0,5000,539
498,2015-07-30 15:46:48.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1087
499,2015-07-30 15:46:51.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,1080
500,2015-07-30 15:46:52.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,1075
501,2015-07-30 15:46:54.000000 UTC,0x35e8e5dc5fbd97c5b421a80b596c030a2be2a04d,0,5000,539
502,2015-07-30 15:46:56.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
503,2015-07-30 15:46:57.000000 UTC,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c,0,5000,546
504,2015-07-30 15:47:00.000000 UTC,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c,0,5000,546
505,2015-07-30 15:47:02.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
506,2015-07-30 15:47:04.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
507,2015-07-30 15:47:06.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
508,2015-07-30 15:47:07.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1628
509,2015-07-30 15:47:08.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1082
510,2015-07-30 15:47:14.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
511,2015-07-30 15:47:15.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
512,2015-07-30 15:47:16.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1623
513,2015-07-30 15:47:17.000000 UTC,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c,0,5000,546
514,2015-07-30 15:47:18.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
515,2015-07-30 15:47:19.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1082
516,2015-07-30 15:47:22.000000 UTC,0x63477790121a8b21b3478dab2672a1a6fad4d52f,0,5000,546
517,2015-07-30 15:47:24.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
518,2015-07-30 15:47:25.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
519,2015-07-30 15:47:26.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
520,2015-07-30 15:47:28.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
521,2015-07-30 15:47:30.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
522,2015-07-30 15:47:32.000000 UTC,0x0193d941b50d91be6567c7ee1c0fe7af498b4137,0,5000,539
523,2015-07-30 15:47:34.000000 UTC,0xc1cdc601f89c0428b31302d187e0dc08ad7d1c57,0,5000,546
524,2015-07-30 15:47:35.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
525,2015-07-30 15:47:39.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
526,2015-07-30 15:47:42.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
527,2015-07-30 15:47:44.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
528,2015-07-30 15:47:50.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1080
529,2015-07-30 15:47:52.000000 UTC,0xdb312d1d6a2ccc64dd94a3892928bac82b4e8c15,0,5000,546
530,2015-07-30 15:47:55.000000 UTC,0x957523c697993cb24fcf75efbce4f228325e7383,0,5000,539
531,2015-07-30 15:47:59.000000 UTC,0xad4910a62f2702d3d19a74d271d6702e7e961949,0,5000,1089
532,2015-07-30 15:48:01.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
533,2015-07-30 15:48:02.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
534,2015-07-30 15:48:03.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
535,2015-07-30 15:48:07.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
536,2015-07-30 15:48:08.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
537,2015-07-30 15:48:10.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
538,2015-07-30 15:48:13.000000 UTC,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c,0,5000,1628
539,2015-07-30 15:48:14.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
540,2015-07-30 15:48:16.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
541,2015-07-30 15:48:17.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
542,2015-07-30 15:48:19.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1087
543,2015-07-30 15:48:21.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
544,2015-07-30 15:48:22.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
545,2015-07-30 15:48:25.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1080
546,2015-07-30 15:48:27.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
547,2015-07-30 15:48:28.000000 UTC,0x322df8fd261820c36234f806b15f51a2203a8f88,0,5000,546
548,2015-07-30 15:48:30.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
549,2015-07-30 15:48:31.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1087
550,2015-07-30 15:48:32.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
551,2015-07-30 15:48:33.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
552,2015-07-30 15:48:36.000000 UTC,0x35e8e5dc5fbd97c5b421a80b596c030a2be2a04d,0,5000,539
553,2015-07-30 15:48:39.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
554,2015-07-30 15:48:40.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
555,2015-07-30 15:48:42.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1082
556,2015-07-30 15:48:44.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1087
557,2015-07-30 15:48:45.000000 UTC,0xcedf8ebb5ee36636816b0cc979a22efde57015d6,0,5000,539
558,2015-07-30 15:48:48.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
559,2015-07-30 15:48:51.000000 UTC,0x68ffa706761da2294d90488b32526ffe7fb2ff8d,0,5000,539
560,2015-07-30 15:48:52.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1081
561,2015-07-30 15:48:53.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
562,2015-07-30 15:48:55.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
563,2015-07-30 15:48:57.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1080
564,2015-07-30 15:48:59.000000 UTC,0xf90b585a1e878ee18838b2688687e670bcf29d35,0,5000,1082
565,2015-07-30 15:49:01.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
566,2015-07-30 15:49:05.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,1082
567,2015-07-30 15:49:06.000000 UTC,0xa1623430350c5df1b52b0b57483a5bb45d1796da,0,5000,546
568,2015-07-30 15:49:07.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1089
569,2015-07-30 15:49:08.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
570,2015-07-30 15:49:12.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
571,2015-07-30 15:49:13.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
572,2015-07-30 15:49:15.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
573,2015-07-30 15:49:16.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
574,2015-07-30 15:49:17.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
575,2015-07-30 15:49:19.000000 UTC,0x70137010922f2fc2964b3792907f79fbb75febe8,0,5000,1082
576,2015-07-30 15:49:21.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
577,2015-07-30 15:49:23.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
578,2015-07-30 15:49:25.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1082
579,2015-07-30 15:49:26.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
580,2015-07-30 15:49:27.000000 UTC,0xad4910a62f2702d3d19a74d271d6702e7e961949,0,5000,546
581,2015-07-30 15:49:29.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
582,2015-07-30 15:49:31.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
583,2015-07-30 15:49:33.000000 UTC,0xdd2f1e6e498202e86d8f5442af596580a4f03c2c,0,5000,1087
584,2015-07-30 15:49:40.000000 UTC,0xa1623430350c5df1b52b0b57483a5bb45d1796da,0,5000,1089
585,2015-07-30 15:49:44.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
586,2015-07-30 15:49:46.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
587,2015-07-30 15:49:47.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
588,2015-07-30 15:49:49.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
589,2015-07-30 15:49:50.000000 UTC,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c,0,5000,546
590,2015-07-30 15:49:52.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
591,2015-07-30 15:49:53.000000 UTC,0x0193d941b50d91be6567c7ee1c0fe7af498b4137,0,5000,1082
592,2015-07-30 15:49:54.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
593,2015-07-30 15:49:56.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,1083
594,2015-07-30 15:50:00.000000 UTC,0xc1cdc601f89c0428b31302d187e0dc08ad7d1c57,0,5000,546
595,2015-07-30 15:50:01.000000 UTC,0xa1623430350c5df1b52b0b57483a5bb45d1796da,0,5000,546
596,2015-07-30 15:50:02.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
597,2015-07-30 15:50:04.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1064
598,2015-07-30 15:50:06.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1628
599,2015-07-30 15:50:08.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
600,2015-07-30 15:50:13.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
601,2015-07-30 15:50:14.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1616
602,2015-07-30 15:50:15.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,1082
603,2015-07-30 15:50:16.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
604,2015-07-30 15:50:17.000000 UTC,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c,0,5000,1082
605,2015-07-30 15:50:20.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
606,2015-07-30 15:50:21.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
607,2015-07-30 15:50:22.000000 UTC,0x2f85b3bf062769b2a2672200afb21e3f4067a86d,0,5000,546
608,2015-07-30 15:50:23.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
609,2015-07-30 15:50:24.000000 UTC,0xa1623430350c5df1b52b0b57483a5bb45d1796da,0,5000,546
610,2015-07-30 15:50:27.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
611,2015-07-30 15:50:29.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,1080
612,2015-07-30 15:50:31.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
613,2015-07-30 15:50:33.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1082
614,2015-07-30 15:50:34.000000 UTC,0x0193d941b50d91be6567c7ee1c0fe7af498b4137,0,5000,539
615,2015-07-30 15:50:36.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
616,2015-07-30 15:50:37.000000 UTC,0xa1623430350c5df1b52b0b57483a5bb45d1796da,0,5000,1625
617,2015-07-30 15:50:38.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
618,2015-07-30 15:50:40.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,1619
619,2015-07-30 15:50:43.000000 UTC,0x70137010922f2fc2964b3792907f79fbb75febe8,0,5000,546
620,2015-07-30 15:50:44.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
621,2015-07-30 15:50:45.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
622,2015-07-30 15:50:46.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
623,2015-07-30 15:50:48.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,1081
624,2015-07-30 15:50:49.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
625,2015-07-30 15:50:50.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
626,2015-07-30 15:50:55.000000 UTC,0x792bc83ac4306f4305b1f8d28d226185a7a5bc73,0,5000,1084
627,2015-07-30 15:50:57.000000 UTC,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261,0,5000,546
628,2015-07-30 15:50:59.000000 UTC,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210,0,5000,546
629,2015-07-30 15:51:01.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
630,2015-07-30 15:51:03.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,1083
631,2015-07-30 15:51:04.000000 UTC,0x90d331f19e4ef54c4dc2710087ebd8536084a85a,0,5000,1066
632,2015-07-30 15:51:05.000000 UTC,0xa1623430350c5df1b52b0b57483a5bb45d1796da,0,5000,546
633,2015-07-30 15:51:07.000000 UTC,0xa1623430350c5df1b52b0b57483a5bb45d1796da,0,5000,546
634,2015-07-30 15:51:08.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
635,2015-07-30 15:51:10.000000 UTC,0x9beb4d346c6309a9ce4f27393c6322c8f03a3be6,0,5000,1089
636,2015-07-30 15:51:11.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
637,2015-07-30 15:51:14.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
638,2015-07-30 15:51:15.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
639,2015-07-30 15:51:16.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1087
640,2015-07-30 15:51:17.000000 UTC,0xf6e1652a0397e078f434d6dda181b218cfd42e09,0,5000,539
641,2015-07-30 15:51:18.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
642,2015-07-30 15:51:19.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
643,2015-07-30 15:51:20.000000 UTC,0x26350da68d694a2ced5cd7a1309baa782966a039,0,5000,539
644,2015-07-30 15:51:21.000000 UTC,0xf6e1652a0397e078f434d6dda181b218cfd42e09,0,5000,539
645,2015-07-30 15:51:22.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
646,2015-07-30 15:51:23.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1084
647,2015-07-30 15:51:29.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1621
648,2015-07-30 15:51:31.000000 UTC,0x90d331f19e4ef54c4dc2710087ebd8536084a85a,0,5000,523
649,2015-07-30 15:51:33.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
650,2015-07-30 15:51:35.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1087
651,2015-07-30 15:51:36.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
652,2015-07-30 15:51:37.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
653,2015-07-30 15:51:40.000000 UTC,0x90d331f19e4ef54c4dc2710087ebd8536084a85a,0,5000,523
654,2015-07-30 15:51:43.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
655,2015-07-30 15:51:44.000000 UTC,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261,0,5000,1089
656,2015-07-30 15:51:46.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1080
657,2015-07-30 15:51:48.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1080
658,2015-07-30 15:51:50.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
659,2015-07-30 15:51:53.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
660,2015-07-30 15:51:54.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
661,2015-07-30 15:51:56.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
662,2015-07-30 15:51:59.000000 UTC,0x55d1554b08a5311c5c0a0b6464162192f9d2f884,0,5000,1082
663,2015-07-30 15:52:02.000000 UTC,0x70137010922f2fc2964b3792907f79fbb75febe8,0,5000,546
664,2015-07-30 15:52:03.000000 UTC,0x70137010922f2fc2964b3792907f79fbb75febe8,0,5000,546
665,2015-07-30 15:52:04.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1084
666,2015-07-30 15:52:06.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
667,2015-07-30 15:52:07.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
668,2015-07-30 15:52:08.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1082
669,2015-07-30 15:52:09.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
670,2015-07-30 15:52:12.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1623
671,2015-07-30 15:52:13.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1081
672,2015-07-30 15:52:14.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
673,2015-07-30 15:52:16.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
674,2015-07-30 15:52:17.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
675,2015-07-30 15:52:19.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
676,2015-07-30 15:52:20.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
677,2015-07-30 15:52:22.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
678,2015-07-30 15:52:23.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
679,2015-07-30 15:52:24.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
680,2015-07-30 15:52:28.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,1082
681,2015-07-30 15:52:29.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
682,2015-07-30 15:52:32.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
683,2015-07-30 15:52:33.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
684,2015-07-30 15:52:34.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
685,2015-07-30 15:52:37.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,1082
686,2015-07-30 15:52:38.000000 UTC,0xd7e30ae310c1d1800f5b641baa7af95b2e1fd98c,0,5000,1089
687,2015-07-30 15:52:39.000000 UTC,0xad4910a62f2702d3d19a74d271d6702e7e961949,0,5000,1082
688,2015-07-30 15:52:42.000000 UTC,0x4f6f96b2bf01e35fbba31b072c4d9ab4aec688c3,0,5000,546
689,2015-07-30 15:52:45.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,1087
690,2015-07-30 15:52:47.000000 UTC,0xa1623430350c5df1b52b0b57483a5bb45d1796da,0,5000,546
691,2015-07-30 15:52:49.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1080
692,2015-07-30 15:52:50.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
693,2015-07-30 15:52:52.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
694,2015-07-30 15:52:53.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,1076
695,2015-07-30 15:52:55.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
696,2015-07-30 15:52:57.000000 UTC,0x41542b0a28f978f7aff8b35b356a7e0b2f2bc638,0,5000,546
697,2015-07-30 15:52:59.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
698,2015-07-30 15:53:01.000000 UTC,0x0193d941b50d91be6567c7ee1c0fe7af498b4137,0,5000,539
699,2015-07-30 15:53:03.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
700,2015-07-30 15:53:04.000000 UTC,0xa1623430350c5df1b52b0b57483a5bb45d1796da,0,5000,546
701,2015-07-30 15:53:05.000000 UTC,0xbb12b5a9b85d4ab8cde6056e9c1b2a4a337d2261,0,5000,546
702,2015-07-30 15:53:07.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
703,2015-07-30 15:53:11.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
704,2015-07-30 15:53:13.000000 UTC,0x1b7047b4338acf65be94c1a3e8c5c9338ad7d67c,0,5000,540
705,2015-07-30 15:53:15.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
706,2015-07-30 15:53:16.000000 UTC,0x28921e4e2c9d84f4c0f0c0ceb991f45751a0fe93,0,5000,539
707,2015-07-30 15:53:19.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,1081
708,2015-07-30 15:53:23.000000 UTC,0x0617194e49baad419b57fb8ebba265e417362835,0,5000,1081
709,2015-07-30 15:53:24.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
710,2015-07-30 15:53:25.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
711,2015-07-30 15:53:28.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
712,2015-07-30 15:53:32.000000 UTC,0xb5edd17d2582a94610ebf0c6832c1652ebbbe210,0,5000,546
713,2015-07-30 15:53:33.000000 UTC,0x3cda97032227293aaeaef72f44c1adcfc3daf366,0,5000,546
714,2015-07-30 15:53:34.000000 UTC,0x5088d623ba0fcf0131e0897a91734a4d83596aa0,0,5000,546
715,2015-07-30 15:53:35.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
716,2015-07-30 15:53:37.000000 UTC,0xbb7b8287f3f0a933474a79eae42cbca977791171,0,5000,544
